Season,Team,Lg,Salary
1984-85,Milwaukee Bucks,NBA,"$884,000"
1985-86,Milwaukee Bucks,NBA,"$884,000"
1987-88,Milwaukee Bucks,NBA,"$784,000"
1988-89,Milwaukee Bucks,NBA,"$1,100,000"
1990-91,Atlanta Hawks,NBA,"$510,000"
Career,(may be incomplete),,"$4,162,000"
