,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,SAC,NBA,PG,8,182,95%,5%,,,,+6.0,+10.2,3,2,9,1,5,0,41,0,1
2001-02,28,SAC,NBA,PG,16,374,100%,,,,,-2.9,-11.5,4,7,9,2,18,0,72,7,10
2002-03,29,SAC,NBA,PG,12,331,100%,,,,,-5.1,-17.0,10,0,7,5,15,0,91,1,5
2004-05,31,SAC,NBA,SG,5,79,21%,79%,,,,-8.4,-4.6,1,2,1,0,2,0,20,1,1
2005-06,32,MEM,NBA,PG,4,100,89%,11%,,,,-13.2,+6.4,4,2,1,4,4,1,11,1,2
2007-08,34,HOU,NBA,PG,6,138,82%,19%,,,,-4.1,-0.9,0,1,5,0,4,1,23,1,4
Career,,,NBA,,51,1204,91%,9%,,,,-3.5,-6.5,22,14,32,12,48,2,258,11,23
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAC,NBA,,41,966,93%,7%,,,,-2.4,-8.7,18,11,26,8,40,0,224,9,17
1 season,,HOU,NBA,,6,138,82%,19%,,,,-4.1,-0.9,0,1,5,0,4,1,23,1,4
1 season,,MEM,NBA,,4,100,89%,11%,,,,-13.2,+6.4,4,2,1,4,4,1,11,1,2
