Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,POR,NBA,SG,28,NA,124,7.1,20,0.357,2.1,2.5,0.857,3.2,5.7,8.9,4.6,1.4,0.4,8.2,16.4,NA,NA,104
Career,NA,,NBA,,28,NA,124,7.1,20,0.357,2.1,2.5,0.857,3.2,5.7,8.9,4.6,1.4,0.4,8.2,16.4,NA,NA,104
