Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,ROC,NBA,PG,72,,21.7,2.4,6.4,.376,1.8,2.7,.674,2.8,1.5,1.8,6.6
1957-58,23,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1958-59,24,CIN,NBA,PG,47,,38.9,5.2,14.0,.373,2.5,3.7,.667,4.8,4.8,3.4,12.9
1959-60,25,STL,NBA,SG,75,,31.8,3.2,9.7,.329,2.0,3.0,.659,4.0,4.4,3.1,8.4
1960-61,26,STL,NBA,PG,79,,31.9,3.4,9.4,.357,1.5,2.9,.540,4.1,5.4,3.4,8.3
1961-62,27,STL,NBA,PG,15,,22.2,1.2,4.9,.247,0.8,1.8,.444,3.7,4.7,3.3,3.2
1962-63,28,Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL),Did Not Play (other pro league—ABL)
1963-64,29,BOS,NBA,PG,28,,7.4,0.6,1.7,.333,0.2,0.5,.385,1.3,0.9,1.5,1.3
Career,NA,,NBA,,316,,27.9,3.0,8.6,.353,1.7,2.7,.622,3.6,3.7,2.8,7.8
,NA,,,,,,,,,,,,,,,,
3 seasons,NA,STL,NBA,,169,,31.0,3.1,9.2,.338,1.7,2.8,.591,4.0,4.9,3.3,7.9
2 seasons,NA,"ROC,CIN",NBA,,119,,28.5,3.5,9.4,.374,2.1,3.1,.670,3.6,2.8,2.4,9.1
1 season,NA,BOS,NBA,,28,,7.4,0.6,1.7,.333,0.2,0.5,.385,1.3,0.9,1.5,1.3
