,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,25,TOT,NBA,SG-SF,76,2148,,51%,47%,2%,,-3.5,-2.5,65,38,57,14,66,0,302,16,43
2002-03,25,MEM,NBA,SG,49,1187,1%,92%,7%,,,-10.5,-10.0,39,24,41,12,32,0,154,6,25
2002-03,25,ORL,NBA,SF,27,961,,1%,95%,4%,,+4.9,+6.5,26,14,16,2,34,0,148,10,18
2003-04,26,TOT,NBA,SF-SG,73,2041,,25%,72%,2%,,-2.3,+3.4,40,42,53,8,63,0,282,15,40
2003-04,26,ORL,NBA,SF,48,1435,,8%,88%,3%,,-4.2,+5.7,21,30,35,5,33,0,187,9,19
2003-04,26,UTA,NBA,SG,25,606,,66%,34%,,,+2.4,+4.7,19,12,18,3,30,0,95,6,21
2004-05,27,UTA,NBA,SG,81,1660,,87%,13%,,,-3.0,+3.7,44,29,64,6,60,0,285,14,38
2005-06,28,UTA,NBA,SG,37,956,,79%,21%,,,-5.3,-2.7,24,18,25,11,23,13,135,6,13
2006-07,29,UTA,NBA,SG,61,1188,,96%,4%,,,+7.6,+6.1,25,14,48,6,22,18,136,3,15
2007-08,30,TOT,NBA,SG,56,831,,66%,33%,1%,,+3.3,-1.3,14,12,38,12,13,14,136,3,14
2007-08,30,UTA,NBA,SG,22,279,1%,98%,1%,,,+9.5,+2.2,6,2,11,4,1,8,35,1,4
2007-08,30,PHI,NBA,SG,12,110,,71%,29%,,,-11.3,-11.8,1,1,5,2,4,1,23,0,3
2007-08,30,PHO,NBA,SG,22,442,,45%,54%,2%,,+3.1,-2.9,7,9,22,6,8,5,78,2,7
Career,,,NBA,,384,8824,,62%,36%,1%,,-1.2,+1.3,212,153,285,57,247,45,1276,57,163
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,UTA,NBA,,226,4689,,86%,14%,,,+0.7,+3.0,118,75,166,30,136,39,686,30,91
2 seasons,,ORL,NBA,,75,2396,,5%,91%,3%,,-0.6,+6.0,47,44,51,7,67,0,335,19,37
1 season,,MEM,NBA,,49,1187,1%,92%,7%,,,-10.5,-10.0,39,24,41,12,32,0,154,6,25
1 season,,PHO,NBA,,22,442,,45%,54%,2%,,+3.1,-2.9,7,9,22,6,8,5,78,2,7
1 season,,PHI,NBA,,12,110,,71%,29%,,,-11.3,-11.8,1,1,5,2,4,1,23,0,3
