,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2002-03,25,TOT,NBA,40:35,6,12,2,4,6,9,3,4,2,7,8,5,1,1,3,5,16,11.2
2002-03,25,ORL,NBA,40:35,6,12,2,4,6,9,3,4,2,7,8,5,1,1,3,5,16,11.2
2006-07,29,UTA,NBA,27:29,4,10,2,5,3,8,2,3,2,4,4,6,1,1,4,6,11,8.3
2007-08,30,TOT,NBA,23:11,2,7,1,2,2,5,2,2,0,3,3,1,2,0,1,1,7,3.8
2007-08,30,PHO,NBA,23:11,2,7,1,2,2,5,2,2,0,3,3,1,2,0,1,1,7,3.8
Career,,,,40:35,6,12,2,5,6,9,3,4,2,7,8,6,2,1,4,6,16,11.2
1 Season,,UTA,NBA,27:29,4,10,2,5,3,8,2,3,2,4,4,6,1,1,4,6,11,8.3
1 Season,,ORL,NBA,40:35,6,12,2,4,6,9,3,4,2,7,8,5,1,1,3,5,16,11.2
1 Season,,PHO,NBA,23:11,2,7,1,2,2,5,2,2,0,3,3,1,2,0,1,1,7,3.8
