,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,25,ORL,NBA,SF,7,223,,1%,82%,17%,,-9.1,-2.1,6,4,10,1,3,0,16,1,3
2006-07,29,UTA,NBA,SG,17,307,5%,92%,3%,,,+1.9,+1.1,11,2,10,1,5,5,36,0,2
2007-08,30,PHO,NBA,SG,5,80,,26%,72%,2%,,+3.3,+8.8,2,1,0,0,1,2,5,0,1
Career,,,NBA,,29,610,3%,50%,41%,7%,,-1.9,+0.9,19,7,20,2,9,7,57,1,6
,,,,,,,,,,,,,,,,,,,,,,
1 season,,UTA,NBA,,17,307,5%,92%,3%,,,+1.9,+1.1,11,2,10,1,5,5,36,0,2
1 season,,ORL,NBA,,7,223,,1%,82%,17%,,-9.1,-2.1,6,4,10,1,3,0,16,1,3
1 season,,PHO,NBA,,5,80,,26%,72%,2%,,+3.3,+8.8,2,1,0,0,1,2,5,0,1
