,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2002-03,25,TOT,NBA,SG-SF,76,2148,.436,14.5,.690,.227,.117,.120,.227,.310,.478,.610,.489,.354,.407,.341,.566,.011,9,.976,.422,.362,0,0
2002-03,25,MEM,NBA,SG,49,1187,.433,14.6,.728,.207,.123,.130,.268,.272,.463,.616,.492,.339,.391,.354,.565,.008,4,.978,.408,.358,0,0
2002-03,25,ORL,NBA,SF,27,961,.440,14.3,.634,.255,.108,.105,.166,.366,.505,.602,.486,.382,.444,.328,.567,.015,5,.974,.437,.365,0,0
2003-04,26,TOT,NBA,SF-SG,73,2041,.436,14.7,.790,.198,.091,.134,.367,.210,.448,.573,.485,.371,.398,.395,.613,.015,9,.983,.401,.410,1,0
2003-04,26,ORL,NBA,SF,48,1435,.440,15.7,.735,.171,.077,.131,.356,.265,.452,.630,.485,.393,.382,.407,.620,.012,5,.978,.389,.409,0,0
2003-04,26,UTA,NBA,SG,25,606,.431,13.4,.869,.236,.111,.138,.384,.131,.442,.514,.485,.341,.421,.359,.605,.020,4,1.000,.436,.412,1,0
2004-05,27,UTA,NBA,SG,81,1660,.448,14.3,.834,.225,.084,.125,.400,.166,.465,.585,.434,.367,.435,.362,.637,.014,8,.974,.390,.317,0,0
2005-06,28,UTA,NBA,SG,37,956,.433,15.6,.846,.204,.037,.086,.520,.154,.457,.641,.429,.424,.392,.305,.743,.013,4,.889,.271,.313,0,0
2006-07,29,UTA,NBA,SG,61,1188,.462,17.2,.680,.150,.058,.129,.344,.320,.479,.596,.364,.347,.496,.426,.621,.010,3,.981,.279,.382,2,0
2007-08,30,TOT,NBA,SG,56,831,.440,16.2,.672,.175,.076,.103,.318,.328,.478,.660,.435,.419,.406,.364,.536,.017,5,.889,.343,.471,0,0
2007-08,30,UTA,NBA,SG,22,279,.402,16.3,.667,.206,.049,.069,.343,.333,.426,.476,.200,.286,.457,.353,.655,.029,3,.833,.235,.500,0,0
2007-08,30,PHI,NBA,SG,12,110,.317,16.9,.634,.146,.073,.073,.341,.366,.308,.500,.000,.667,.214,.333,.500,.000,0,1.000,.600,.333,0,0
2007-08,30,PHO,NBA,SG,22,442,.497,16.0,.686,.164,.094,.132,.296,.314,.550,.846,.600,.429,.426,.380,.483,.013,2,.895,.340,.529,0,0
Career,,,NBA,,384,8824,.442,15.1,.756,.203,.084,.119,.349,.244,.465,.603,.460,.371,.419,.368,.619,.013,38,.962,.370,.378,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,UTA,NBA,,226,4689,.442,15.2,.800,.205,.071,.116,.408,.200,.460,.579,.425,.364,.433,.373,.653,.015,22,.955,.323,.362,3,0
2 seasons,,ORL,NBA,,75,2396,.440,15.1,.691,.207,.090,.120,.274,.309,.473,.615,.485,.389,.398,.366,.598,.013,10,.976,.414,.385,0,0
1 season,,MEM,NBA,,49,1187,.433,14.6,.728,.207,.123,.130,.268,.272,.463,.616,.492,.339,.391,.354,.565,.008,4,.978,.408,.358,0,0
1 season,,PHO,NBA,,22,442,.497,16.0,.686,.164,.094,.132,.296,.314,.550,.846,.600,.429,.426,.380,.483,.013,2,.895,.340,.529,0,0
1 season,,PHI,NBA,,12,110,.317,16.9,.634,.146,.073,.073,.341,.366,.308,.500,.000,.667,.214,.333,.500,.000,0,1.000,.600,.333,0,0
