Season,Team,Lg,Salary
2002-03,Memphis Grizzlies,NBA,"$1,400,000"
2003-04,Orlando Magic,NBA,"$1,540,000"
2004-05,Utah Jazz,NBA,"$4,000,000"
2005-06,Utah Jazz,NBA,"$4,000,000"
2006-07,Utah Jazz,NBA,"$4,000,000"
2007-08,Philadelphia 76ers,NBA,"$4,000,000"
Career,(may be incomplete),,"$18,940,000"
