Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,25,PHO,NBA,SF,2,NA,25,3,7,0.429,0,0,NA,2,2,4,3,1,1,2,5,6
Career,NA,,NBA,,2,NA,25,3,7,0.429,0,0,NA,2,2,4,3,1,1,2,5,6
