,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,TOT,NBA,PG,53,511,66%,35%,,,,-10.5,-5.5,17,6,22,1,13,0,170,2,9
2000-01,26,ATL,NBA,PG,25,279,40%,60%,,,,-12.0,-6.6,10,2,13,1,7,0,75,1,3
2000-01,26,CLE,NBA,PG,28,232,97%,4%,,,,-8.6,-4.1,7,4,9,0,6,0,95,1,6
2001-02,27,NJN,NBA,SG,34,366,86%,14%,,,,+5.1,+0.8,10,5,8,1,11,0,103,1,5
2002-03,28,NJN,NBA,PG,66,842,100%,,,,,+2.4,-4.4,22,6,38,8,27,0,186,3,15
2003-04,29,IND,NBA,PG,73,1598,96%,4%,,,,0.0,-11.2,33,22,57,11,24,0,453,6,20
2004-05,30,IND,NBA,PG,63,1747,96%,4%,,,,+0.5,-0.7,63,14,54,11,34,0,693,4,25
2005-06,31,IND,NBA,PG,75,1981,99%,1%,,,,+3.7,+3.9,67,22,52,12,42,6,727,6,29
2006-07,32,TOT,NBA,PG,67,1301,84%,16%,,,,-5.1,-7.7,42,14,51,7,17,14,449,3,9
2006-07,32,DAL,NBA,PG,40,562,97%,3%,,,,-5.7,-16.1,18,2,33,4,8,6,187,1,5
2006-07,32,ATL,NBA,PG,27,739,74%,26%,,,,-4.7,+0.8,24,12,18,3,9,8,262,2,4
2007-08,33,TOT,NBA,PG,69,1531,93%,7%,,,,-3.7,-1.8,45,12,48,11,15,5,550,3,18
2007-08,33,ATL,NBA,PG,42,1121,96%,4%,,,,-0.9,+1.6,25,7,36,7,11,3,420,2,12
2007-08,33,SAC,NBA,PG,27,410,85%,15%,,,,-10.8,-9.4,20,5,12,4,4,2,130,1,6
2008-09,34,ORL,NBA,PG,80,1481,100%,,,,,+4.5,-5.3,46,15,42,9,31,6,485,5,17
2009-10,35,ORL,NBA,PG,31,406,94%,6%,,,,+5.5,-3.1,14,7,12,4,9,2,152,2,1
Career,,,NBA,,611,11764,94%,6%,,,,+0.3,-3.4,359,123,384,75,223,33,3968,35,148
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,211,5326,97%,3%,,,,+1.5,-2.1,163,58,163,34,100,6,1873,16,74
2 seasons,,ORL,NBA,,111,1887,98%,2%,,,,+4.7,-4.8,60,22,54,13,40,8,637,7,18
2 seasons,,NJN,NBA,,100,1208,96%,4%,,,,+3.2,-2.8,32,11,46,9,38,0,289,4,20
3 seasons,,ATL,NBA,,94,2139,81%,19%,,,,-3.7,+0.2,59,21,67,11,27,11,757,5,19
1 season,,DAL,NBA,,40,562,97%,3%,,,,-5.7,-16.1,18,2,33,4,8,6,187,1,5
1 season,,CLE,NBA,,28,232,97%,4%,,,,-8.6,-4.1,7,4,9,0,6,0,95,1,6
1 season,,SAC,NBA,,27,410,85%,15%,,,,-10.8,-9.4,20,5,12,4,4,2,130,1,6
