Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997-98,23,SAC,NBA,PG,77,62,2266,3.6,9.7,0.371,0.7,2,0.328,2.9,7.6,0.383,1.3,1.7,0.727,0.8,1.9,2.7,5.2,1,0.1,1.9,3,9.1
1998-99,24,ATL,NBA,PG,49,2,885,3.7,9.2,0.404,0.2,0.8,0.263,3.5,8.4,0.417,2.3,3.3,0.695,0.7,2.4,3.1,4.4,1.4,0.3,2.6,2.7,9.9
1999-00,25,TOT,NBA,PG,56,6,637,3.5,9.3,0.378,0.1,0.6,0.182,3.4,8.6,0.392,1.6,2.2,0.718,1.2,1.7,2.9,4.1,1.9,0.2,1.8,3.3,8.7
1999-00,25,ATL,NBA,PG,38,2,423,3.1,8.8,0.35,0.1,0.5,0.167,3,8.3,0.361,1.6,2,0.792,1.3,2,3.3,5,2,0.2,2,3.5,7.8
1999-00,25,ORL,NBA,PG,18,4,214,4.4,10.3,0.426,0.2,0.8,0.2,4.2,9.4,0.446,1.5,2.5,0.6,1,1,2,2.2,1.7,0.3,1.3,2.9,10.4
2000-01,26,TOT,NBA,PG,53,0,511,3.7,10.7,0.349,0.1,0.4,0.2,3.7,10.4,0.354,1.6,2.3,0.697,0.7,2.4,3.1,5.5,1.6,0.4,2.4,4.4,9.2
2000-01,26,ATL,NBA,PG,25,0,279,3.4,9.2,0.366,0,0.4,0,3.4,8.8,0.382,1.5,2.2,0.706,0.4,2.6,3,4.4,2.2,0.6,2.6,5.3,8.3
2000-01,26,CLE,NBA,PG,28,0,232,4.2,12.6,0.333,0.2,0.3,0.5,4,12.3,0.329,1.7,2.5,0.688,1.1,2.2,3.3,6.8,0.9,0.2,2.2,3.3,10.2
2001-02,27,NJN,NBA,SG,34,0,366,3.6,8.9,0.411,0.4,1.2,0.333,3.2,7.7,0.423,1.6,2.5,0.64,1,1.9,2.9,4.7,3,0.1,2,3,9.2
2002-03,28,NJN,NBA,PG,66,2,842,4.4,9.9,0.446,0.6,1.5,0.371,3.8,8.4,0.459,2.2,3.2,0.689,0.6,2.8,3.3,3.7,1.6,0.2,1.8,4,11.5
2003-04,29,IND,NBA,PG,73,7,1598,3.8,9.3,0.406,0.9,2.7,0.336,2.8,6.5,0.436,1.7,2.1,0.798,0.6,2.3,2.9,4.6,1.4,0.2,1.7,3.1,10.1
2004-05,30,IND,NBA,PG,63,36,1747,4.2,9.4,0.445,0.8,2.2,0.38,3.3,7.2,0.466,1.8,2.3,0.752,0.7,3,3.7,6.2,1.2,0.3,2,3,11
