Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2013-14,23,TOT,NBA,PG,2,13,13.8,0.5,0.333,0,0,8.8,4.3,0,7.9,0,0,10.3,NA,0,0,0,0.131,NA,-2.5,7.1,4.7,0
2013-14,23,MEM,NBA,PG,1,4,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.006,NA,-7.3,0.7,-6.6,0
2013-14,23,CLE,NBA,PG,1,9,19.9,0.5,0.333,0,0,12.8,6.2,0,11.5,0,0,14.9,NA,0,0,0,0.187,NA,-0.3,10,9.7,0
2014-15,24,PHO,NBA,PG,2,8,-11.4,0,0.333,0,0,27.7,13.7,15.6,0,0,0,16.5,NA,-0.1,0,0,-0.298,NA,-20.1,-3,-23.1,0
2015-16,25,SAC,NBA,PG,44,692,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,NA,1.2,0.2,1.4,0.097,NA,0.7,-0.9,-0.2,0.3
2016-17,26,DAL,NBA,PG,70,2029,15.5,0.601,0.458,0.142,1.4,9.3,5.1,16,2,0.3,11,19.5,NA,2.9,1.7,4.6,0.11,NA,0.8,0.4,1.2,1.7
2018-19,28,POR,NBA,SG,74,1399,11.4,0.595,0.54,0.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,NA,1.5,0.9,2.4,0.082,NA,-0.4,-0.7,-1,0.3
2019-20,29,DAL,NBA,SG,59,1448,16.2,0.65,0.564,0.165,1.9,8,5,12.1,1.2,0.5,9.5,18.6,NA,3.4,0.9,4.3,0.144,NA,2,-0.7,1.4,1.2
Career,NA,,NBA,,251,5589,14.4,0.613,0.511,0.152,1.7,8.2,4.9,12.4,1.6,0.4,10.8,18.3,NA,8.9,3.8,12.7,0.109,NA,0.8,-0.3,0.5,3.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,129,3477,15.8,0.622,0.504,0.152,1.6,8.7,5.1,14.4,1.7,0.4,10.3,19.1,NA,6.3,2.6,9,0.124,NA,1.3,0,1.3,2.9
1 season,NA,POR,NBA,,74,1399,11.4,0.595,0.54,0.112,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,NA,1.5,0.9,2.4,0.082,NA,-0.4,-0.7,-1,0.3
1 season,NA,SAC,NBA,,44,692,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,NA,1.2,0.2,1.4,0.097,NA,0.7,-0.9,-0.2,0.3
1 season,NA,PHO,NBA,,2,8,-11.4,0,0.333,0,0,27.7,13.7,15.6,0,0,0,16.5,NA,-0.1,0,0,-0.298,NA,-20.1,-3,-23.1,0
1 season,NA,CLE,NBA,,1,9,19.9,0.5,0.333,0,0,12.8,6.2,0,11.5,0,0,14.9,NA,0,0,0,0.187,NA,-0.3,10,9.7,0
1 season,NA,MEM,NBA,,1,4,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.006,NA,-7.3,0.7,-6.6,0
