Season,Team,Lg,Salary
2014-15,Orlando Magic,NBA,"$100,000"
2014-15,Phoenix Suns,NBA,"$48,028"
2015-16,Sacramento Kings,NBA,"$947,276"
2016-17,Dallas Mavericks,NBA,"$2,898,000"
2017-18,Dallas Mavericks,NBA,"$3,028,410"
2018-19,Portland Trail Blazers,NBA,"$2,795,000"
Career,(may be incomplete),,"$9,816,714"
