,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,TOT,NBA,PG,2,13,100%,,,,,+0.4,+1.2,0,0,0,0,0,1,0,0,0
2013-14,23,MEM,NBA,PG,1,4,100%,,,,,+66.1,+64.1,0,0,0,0,0,0,0,0,0
2013-14,23,CLE,NBA,PG,1,9,100%,,,,,-26.3,-22.9,0,0,0,0,0,1,0,0,0
2014-15,24,PHO,NBA,PG,2,8,100%,,,,,-20.0,-19.0,0,0,1,0,0,0,3,0,0
2015-16,25,SAC,NBA,PG,44,692,35%,63%,2%,,,-2.7,+0.1,15,12,15,4,18,2,153,1,12
2016-17,26,DAL,NBA,PG,70,2029,58%,42%,,,,-1.2,+4.1,51,19,42,6,36,6,442,14,28
2018-19,28,POR,NBA,SG,74,1399,14%,70%,16%,,,+3.3,-0.9,35,10,40,4,18,11,161,4,15
2019-20,29,DAL,NBA,SG,59,1448,22%,72%,6%,,,+5.0,-1.7,22,19,31,7,25,11,295,9,12
Career,,,NBA,,251,5589,35%,59%,6%,,,+1.3,+0.8,123,60,129,21,97,31,1054,28,67
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,129,3477,43%,54%,3%,,,+1.4,+1.7,73,38,73,13,61,17,737,23,40
1 season,,POR,NBA,,74,1399,14%,70%,16%,,,+3.3,-0.9,35,10,40,4,18,11,161,4,15
1 season,,SAC,NBA,,44,692,35%,63%,2%,,,-2.7,+0.1,15,12,15,4,18,2,153,1,12
1 season,,PHO,NBA,,2,8,100%,,,,,-20.0,-19.0,0,0,1,0,0,0,3,0,0
1 season,,CLE,NBA,,1,9,100%,,,,,-26.3,-22.9,0,0,0,0,0,1,0,0,0
1 season,,MEM,NBA,,1,4,100%,,,,,+66.1,+64.1,0,0,0,0,0,0,0,0,0
