Season,Team,Lg,Salary
1987-88,Phoenix Suns,NBA,"$110,000"
1990-91,Charlotte Hornets,NBA,"$355,000"
1991-92,Charlotte Hornets,NBA,"$456,000"
1992-93,Charlotte Hornets,NBA,"$598,000"
1993-94,Charlotte Hornets,NBA,"$1,250,000"
1994-95,Charlotte Hornets,NBA,"$1,250,000"
1995-96,Vancouver Grizzlies,NBA,"$1,450,000"
1996-97,Utah Jazz,NBA,"$1,450,000"
Career,(may be incomplete),,"$6,919,000"
