Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1976-77,21,NOJ,NBA,SF,40,NA,438,7.4,15.9,0.462,3.7,4.8,0.766,2.4,5.3,7.7,3.3,2,0.7,6,18.4,NA,NA,99
Career,NA,,NBA,,40,NA,438,7.4,15.9,0.462,3.7,4.8,0.766,2.4,5.3,7.7,3.3,2,0.7,6,18.4,NA,NA,99
