Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,25,CHS,BAA,PG,59,NA,NA,0.323,0.2,NA,NA,NA,NA,NA,-1.2,2.7,1.5,NA
1949-50,26,CHS,NBA,PG,66,NA,NA,0.385,0.211,NA,NA,NA,NA,NA,0.4,2.2,2.6,NA
1952-53,29,BOS,NBA,PG,43,426,7.9,0.386,0.235,NA,NA,NA,NA,NA,-0.2,0.3,0.1,0.011
Career,NA,,TOT,,168,426,7.9,0.354,0.208,NA,NA,NA,NA,NA,-0.9,5.1,4.2,0.011
,NA,,NBA,,109,426,7.9,0.385,0.216,NA,NA,NA,NA,NA,0.3,2.4,2.7,0.011
,NA,,BAA,,59,NA,NA,0.323,0.2,NA,NA,NA,NA,NA,-1.2,2.7,1.5,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHS,BAA,,125,NA,NA,0.35,0.205,NA,NA,NA,NA,NA,-0.7,4.9,4.1,NA
1 season,NA,BOS,NBA,,43,426,7.9,0.386,0.235,NA,NA,NA,NA,NA,-0.2,0.3,0.1,0.011
