Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Kenny Rollins,,2.6,1.5,0.1
Jim Cleamons,96.5,2.6,1.7,0.1
Jerryd Bayless,93.0,2.7,1.6,0.3
Shaun Livingston,89.4,2.4,1.3,0.1
Frank Kudelka,89.0,2.4,1.7,NA
Anthony Goldwire,86.3,3,1.7,0.3
Tony Snell,86.0,2.4,1.6,0.4
Keith Bogans,85.3,2.3,1.3,0.1
Norman Powell,85.2,2.8,1.6,0.6
Steve Bracey,83.8,2.1,1.5,0.3
Rumeal Robinson,83.1,2.4,1.9,-0.1
