,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,27,TOT,NBA,,4,,1,3,,,3,9
1949-50,27,SHE,NBA,,4,,1,3,,,3,9
Career,,,,,4,,1,3,,,3,9
