,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1986-87,19,TENNESSEE,21,170,13,28,,,10,20,,50,1,,,,,36,.464,,.500,8.1,1.7,2.4,0.0
1987-88,20,TENNESSEE,29,414,77,136,,,42,67,,121,5,,,,,196,.566,,.627,14.3,6.8,4.2,0.2
1988-89,21,TENNESSEE,30,596,102,207,,,41,63,,164,14,,,,,245,.493,,.651,19.9,8.2,5.5,0.5
1989-90,22,TENNESSEE,30,931,151,287,,,91,141,,327,37,,,,,393,.526,,.645,31.0,13.1,10.9,1.2
Career,,,110,2111,343,658,,,184,291,,662,57,,,,,870,.521,,.632,19.2,7.9,6.0,0.5
