Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dominique Jones,,0.2,0,0
Manny Harris,83.1,0.3,0,0
R.J. Hunter,75.4,0.3,0,0
Willie Smith,74.1,0.3,0,0
Dwight Buycks,72.0,0.2,0.1,0
Gerald Madkins,66.8,0.3,0.1,0
Michael Hawkins,63.9,0.2,0,0
Jannero Pargo,63.1,0.2,0.1,0.1
Eddie Gill,51.4,0.3,0.1,0
Jamison Brewer,51.1,0.2,0,0
Randy Livingston,47.7,0.3,0.1,0
