Career,Career,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Dominique Jones,,0.2,0,0,NA
Dwight Buycks,72.0,0.2,0.1,0,NA
Gerald Madkins,66.8,0.3,0.1,0,NA
Michael Hawkins,48.9,0.2,0,0,0
R.J. Hunter,48.4,0.3,0.1,0,0
Awvee Storey,42.2,0.2,0.1,0,NA
Michael Phelps,40.6,0.3,0.1,-0.1,NA
A.J. Guyton,39.8,0.3,0.1,-0.1,NA
Bob Duffy,37.1,0.3,0.1,0.1,NA
Malcolm Lee,36.3,0.4,0.1,0,NA
Dell Demps,33.1,0.2,0,0,NA
