Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,DEN,NBA,SF,76,18,1171,216,513,0.421,17,57,0.298,199,456,0.436,0.438,58,92,0.63,117,104,221,64,48,19,71,153,507
1991-92,23,DEN,NBA,SF,75,13,1527,275,621,0.443,17,50,0.34,258,571,0.452,0.457,131,180,0.728,144,164,308,58,66,29,90,165,698
1992-93,24,DEN,NBA,SF,78,32,1585,252,620,0.406,22,59,0.373,230,561,0.41,0.424,102,156,0.654,131,204,335,105,64,21,79,143,628
1993-94,25,TOT,NBA,SF,38,0,285,40,123,0.325,10,28,0.357,30,95,0.316,0.366,19,39,0.487,26,35,61,17,11,4,24,34,109
1993-94,25,DEN,NBA,SF,3,0,11,4,7,0.571,0,1,0,4,6,0.667,0.571,1,2,0.5,0,5,5,2,0,0,2,5,9
1993-94,25,DET,NBA,SF,35,0,274,36,116,0.31,10,27,0.37,26,89,0.292,0.353,18,37,0.486,26,30,56,15,11,4,22,29,100
Career,NA,,NBA,,267,63,4568,783,1877,0.417,66,194,0.34,717,1683,0.426,0.435,310,467,0.664,418,507,925,244,189,73,264,495,1942
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,232,63,4294,747,1761,0.424,56,167,0.335,691,1594,0.434,0.44,292,430,0.679,392,477,869,229,178,69,242,466,1842
1 season,NA,DET,NBA,,35,0,274,36,116,0.31,10,27,0.37,26,89,0.292,0.353,18,37,0.486,26,30,56,15,11,4,22,29,100
