,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,DEN,NBA,,9,16,2,3,9,14,6,6,6,4,9,4,4,2,4,6,19,17.4
1991-92,23,DEN,NBA,,11,22,2,3,11,22,9,12,7,7,13,5,4,2,5,6,25,22.4
1992-93,24,DEN,NBA,,9,18,3,5,9,17,7,10,6,11,13,7,5,2,4,5,25,23.5
1993-94,25,TOT,NBA,,8,20,6,12,4,12,3,6,6,7,9,2,2,1,6,5,23,12.7
1993-94,25,DEN,NBA,,2,3,0,1,2,3,1,2,0,3,3,2,0,0,1,2,4,2.2
1993-94,25,DET,NBA,,8,20,6,12,4,12,3,6,6,7,9,2,2,1,6,5,23,12.7
Career,,,,,11,22,6,12,11,22,9,12,7,11,13,7,5,2,6,6,25,23.5
4 Seasons,,DEN,NBA,,11,22,3,5,11,22,9,12,7,11,13,7,5,2,5,6,25,23.5
1 Season,,DET,NBA,,8,20,6,12,4,12,3,6,6,7,9,2,2,1,6,5,23,12.7
