Season,Team,Lg,Salary
1990-91,Minnesota Timberwolves,NBA,"$590,000"
1991-92,Minnesota Timberwolves,NBA,"$760,000"
1992-93,Houston Rockets,NBA,"$500,000"
1993-94,Detroit Pistons,NBA,"$20,000"
Career,(may be incomplete),,"$1,870,000"
