Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,24,LAC,NBA,PF,1,0,19,1.9,1.9,1,0,0,NA,1.9,1.9,1,5.7,7.6,0.75,1.9,1.9,3.8,3.8,1.9,0,0,3.8,9.5
1989-90,26,MIN,NBA,C,82,59,2493,3.8,8,0.471,0.2,0.6,0.372,3.5,7.4,0.479,2.1,2.9,0.709,3,5.2,8.1,1.5,1.1,0.9,0.9,3.3,9.8
1990-91,27,MIN,NBA,PF,52,19,1063,3,7.7,0.396,0,0.6,0.059,3,7.1,0.424,2.4,3.6,0.667,3.1,5.5,8.6,2,0.8,0.7,1.1,3.4,8.5
1991-92,28,MIN,NBA,PF,47,3,429,3.3,6.7,0.488,0.1,0.2,0.5,3.2,6.5,0.487,1.6,2.9,0.559,3,6.2,9.2,0.9,0.8,0.7,1.5,3.4,8.2
1993-94,30,TOT,NBA,PF,9,0,67,3.2,6.4,0.5,0,0,NA,3.2,6.4,0.5,1.6,3.2,0.5,2.1,3.2,5.4,2.1,1.1,0,0.5,5.4,8.1
1993-94,30,DET,NBA,PF,7,0,57,3.8,7.6,0.5,0,0,NA,3.8,7.6,0.5,1.9,3.8,0.5,2.5,3.2,5.7,1.9,1.3,0,0.6,5.1,9.5
1993-94,30,GSW,NBA,PF,2,0,10,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.6,3.6,3.6,0,0,0,7.2,0
Career,NA,,NBA,,191,81,4071,3.5,7.7,0.454,0.2,0.5,0.29,3.3,7.2,0.467,2.1,3.1,0.679,3,5.3,8.3,1.6,1,0.8,1,3.4,9.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,181,81,3985,3.5,7.8,0.453,0.2,0.6,0.29,3.4,7.2,0.465,2.1,3.1,0.681,3,5.4,8.4,1.6,1,0.8,1,3.3,9.3
1 season,NA,DET,NBA,,7,0,57,3.8,7.6,0.5,0,0,NA,3.8,7.6,0.5,1.9,3.8,0.5,2.5,3.2,5.7,1.9,1.3,0,0.6,5.1,9.5
1 season,NA,GSW,NBA,,2,0,10,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3.6,3.6,3.6,0,0,0,7.2,0
1 season,NA,LAC,NBA,,1,0,19,1.9,1.9,1,0,0,NA,1.9,1.9,1,5.7,7.6,0.75,1.9,1.9,3.8,3.8,1.9,0,0,3.8,9.5
