Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,23,NYK,NBA,PF,30,NA,167,7.1,20.5,0.347,2.6,3.4,0.75,3.7,8,11.6,1.7,0.6,0.9,7.8,16.8
1974-75,24,NYK,NBA,PF,62,NA,903,6.1,15.7,0.39,1.9,2.8,0.686,2.8,10,12.8,2.2,0.6,0.3,4.2,14.2
1975-76,25,NYK,NBA,PF,42,NA,408,6.7,17,0.394,1.9,2.6,0.759,3.8,9.3,13.1,2.7,1.4,0.4,4.9,15.4
1976-77,26,TOT,NBA,PF,56,NA,1094,5.5,15.3,0.362,2.1,3,0.703,3.2,6.4,9.6,2.3,1,0.2,4.3,13.2
1976-77,26,NYK,NBA,PF,22,NA,342,4.3,11.6,0.373,2.3,3.3,0.71,3.2,7.4,10.5,2.5,0.9,0.1,4.7,10.9
1976-77,26,NYN,NBA,PF,34,NA,752,6.1,16.9,0.359,2,2.9,0.7,3.3,6,9.2,2.3,1.1,0.2,4.1,14.2
Career,NA,,NBA,,190,NA,2572,6,16.1,0.376,2,2.9,0.709,3.2,8.2,11.4,2.3,0.9,0.3,4.6,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,NYK,NBA,,156,NA,1820,6,15.7,0.383,2.1,2.9,0.712,3.2,9.2,12.3,2.3,0.9,0.4,4.8,14.1
1 season,NA,NYN,NBA,,34,NA,752,6.1,16.9,0.359,2,2.9,0.7,3.3,6,9.2,2.3,1.1,0.2,4.1,14.2
