Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,23,NYK,NBA,PF,4,NA,12,24.2,48.5,0.5,0,0,NA,8.1,12.1,20.2,0,0,0,4,48.5,NA,NA,98
1974-75,24,NYK,NBA,PF,3,NA,28,8.7,20.8,0.417,3.5,3.5,1,0,6.9,6.9,3.5,0,0,3.5,20.8,NA,NA,109
Career,NA,,NBA,,7,NA,40,13.3,29.1,0.458,2.4,2.4,1,2.4,8.5,10.9,2.4,0,0,3.6,29.1,NA,NA,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,7,NA,40,13.3,29.1,0.458,2.4,2.4,1,2.4,8.5,10.9,2.4,0,0,3.6,29.1,NA,NA,106
