,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,19,LAL,NBA,PG,80,2259,86%,14%,,,,-12.5,-5.2,93,75,64,13,86,10,609,19,50
2016-17,20,LAL,NBA,PG,63,1811,93%,7%,,,,-9.7,-4.7,110,40,52,15,75,11,708,16,37
2017-18,21,BRK,NBA,PG,48,1234,99%,1%,,,,-7.3,-4.9,85,37,35,7,53,5,595,16,22
2018-19,22,BRK,NBA,PG,81,2448,87%,13%,,,,+0.1,+0.7,150,74,54,14,65,11,1322,14,44
2019-20,23,TOT,NBA,PG,45,1452,87%,13%,,,,-8.5,-2.4,100,40,37,4,75,7,646,10,18
2019-20,23,GSW,NBA,PG,33,1060,87%,13%,,,,-10.6,-2.7,71,26,24,2,61,5,455,7,14
2019-20,23,MIN,NBA,PG,12,392,89%,11%,,,,-3.2,+1.6,29,14,13,2,14,2,191,3,4
Career,,,NBA,,317,9204,89%,11%,,,,-7.3,-3.1,538,266,242,53,354,44,3880,75,171
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAL,NBA,,143,4070,89%,11%,,,,-11.3,-5.0,203,115,116,28,161,21,1317,35,87
2 seasons,,BRK,NBA,,129,3682,91%,9%,,,,-2.3,-1.2,235,111,89,21,118,16,1917,30,66
1 season,,GSW,NBA,,33,1060,87%,13%,,,,-10.6,-2.7,71,26,24,2,61,5,455,7,14
1 season,,MIN,NBA,,12,392,89%,11%,,,,-3.2,+1.6,29,14,13,2,14,2,191,3,4
