,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2014-15,21,MIL,NBA,23:10,5,9,0,0,5,9,4,6,4,5,9,2,2,2,5,4,12,8.1
2015-16,22,MIL,NBA,34:02,6,10,1,1,6,10,5,6,4,6,9,3,3,1,3,6,12,12.4
2016-17,23,TOT,NBA,15:29,7,9,1,2,6,7,2,2,3,3,6,2,0,1,2,3,15,14.0
2016-17,23,DEN,NBA,12:00,3,5,1,1,3,5,2,2,2,2,3,1,0,1,2,1,6,5.4
2016-17,23,CHO,NBA,15:29,7,9,1,2,6,7,1,2,3,3,6,2,0,0,2,3,15,14.0
2017-18,24,CHO,NBA,21:05,7,15,2,4,5,12,6,6,4,6,7,3,2,1,3,4,16,13.8
Career,,,,34:02,7,15,2,4,6,12,6,6,4,6,9,3,3,2,5,6,16,14.0
2 Seasons,,MIL,NBA,34:02,6,10,1,1,6,10,5,6,4,6,9,3,3,2,5,6,12,12.4
2 Seasons,,CHO,NBA,21:05,7,15,2,4,6,12,6,6,4,6,7,3,2,1,3,4,16,14.0
1 Season,,DEN,NBA,12:00,3,5,1,1,3,5,2,2,2,2,3,1,0,1,2,1,6,5.4
