,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,20,MEM,NBA,PG,53,1381,.428,10.1,.794,.452,.093,.084,.165,.206,.453,.535,.268,.378,.370,.330,.113,.002,1,.867,.253,.435,2,0
2008-09,21,MEM,NBA,PG,82,2508,.442,13.3,.703,.318,.097,.073,.215,.297,.458,.522,.338,.358,.452,.406,.149,.007,5,.955,.272,.390,2,0
2009-10,22,MEM,NBA,PG,80,2569,.445,12.3,.745,.337,.127,.090,.190,.255,.464,.564,.448,.293,.380,.387,.111,.001,1,.927,.283,.483,1,0
2010-11,23,MEM,NBA,PG,81,2872,.444,12.2,.772,.292,.197,.086,.197,.228,.466,.626,.346,.341,.404,.369,.204,.003,3,.938,.217,.447,1,0
2011-12,24,MEM,NBA,PG,62,2174,.433,13.2,.768,.282,.167,.061,.257,.232,.450,.622,.307,.357,.375,.377,.195,.000,0,.883,.214,.500,2,0
2012-13,25,MEM,NBA,PG,80,2757,.440,13.0,.688,.323,.155,.070,.139,.312,.476,.563,.336,.455,.443,.362,.295,.001,1,.802,.167,.449,2,0
2013-14,26,MEM,NBA,PG,73,2446,.450,13.5,.717,.266,.184,.069,.198,.283,.484,.613,.379,.437,.426,.361,.243,.002,2,.695,.168,.306,5,0
2014-15,27,MEM,NBA,PG,70,2225,.446,13.5,.686,.276,.169,.100,.142,.314,.473,.588,.430,.398,.352,.386,.241,.000,0,.720,.159,.432,3,0
2015-16,28,MEM,NBA,PG,56,1761,.422,13.5,.691,.261,.139,.115,.175,.309,.449,.544,.402,.400,.377,.363,.273,.001,1,.782,.177,.421,2,0
2016-17,29,MEM,NBA,PG,69,2292,.460,16.2,.585,.199,.135,.083,.167,.415,.497,.607,.471,.405,.432,.408,.266,.001,1,.561,.115,.438,9,0
2017-18,30,MEM,NBA,PG,12,373,.381,14.8,.542,.250,.137,.095,.060,.458,.440,.571,.391,.250,.300,.312,.200,.000,0,.542,.091,.143,0,0
2018-19,31,MEM,NBA,PG,70,2342,.438,15.3,.620,.190,.157,.150,.122,.380,.483,.554,.494,.429,.423,.364,.304,.000,0,.594,.115,.490,3,0
2019-20,32,UTA,NBA,PG,41,1171,.405,16.0,.562,.136,.214,.140,.072,.438,.429,.576,.385,.338,.457,.376,.239,.000,0,.600,.188,.450,2,1
Career,,,NBA,,829,26871,.439,13.7,.688,.272,.154,.093,.169,.312,.468,.577,.394,.386,.407,.375,.225,.002,15,.737,.176,.431,34,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 seasons,,MEM,NBA,,788,25700,.441,13.6,.695,.279,.151,.091,.174,.305,.470,.577,.394,.390,.405,.375,.224,.002,15,.747,.175,.430,32,0
1 season,,UTA,NBA,,41,1171,.405,16.0,.562,.136,.214,.140,.072,.438,.429,.576,.385,.338,.457,.376,.239,.000,0,.600,.188,.450,2,1
