Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Kevin Loder,,1.5,0.9,0.1
Travis Outlaw,92.7,1.4,0.9,0
Brian Rowsom,92.2,1.5,1,0
Greg Kelser,90.6,1.4,0.8,0
Kenny Gattison,90.5,1.5,0.7,0
Charles Davis,89.7,1.5,0.9,0.3
Darvin Ham,88.4,1.7,0.9,0.1
Charles Pittman,88.4,1.7,0.9,0.1
Chris Johnson,88.3,1.4,0.8,0.2
Chris McNealy,87.6,1.6,0.8,0.2
Lonny Baxter,87.0,1.5,0.9,-0.2
