Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,27,SYR,NBA,PF,11,NA,NA,0.47,0.603,NA,NA,NA,NA,NA,0.9,0.4,1.2,NA
1950-51,28,SYR,NBA,PF,7,NA,NA,0.583,0.932,NA,NA,NA,NA,NA,1,0.3,1.3,NA
1951-52,29,SYR,NBA,PF,6,59,9.4,0.378,1.333,NA,NA,NA,9.9,NA,-0.1,0.1,0,-0.003
Career,NA,,NBA,,24,59,9.4,0.498,0.759,NA,NA,NA,9.9,NA,1.8,0.7,2.5,-0.003
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,24,59,9.4,0.498,0.759,NA,NA,NA,9.9,NA,1.8,0.7,2.5,-0.003
