Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,SYR,NBA,PF,11,NA,NA,47,121,0.388,50,73,0.685,NA,21,45,144
1950-51,28,SYR,NBA,PF,7,NA,NA,28,59,0.475,41,55,0.745,63,14,33,97
1951-52,29,SYR,NBA,PF,6,NA,59,5,15,0.333,8,20,0.4,22,3,16,18
Career,NA,,NBA,,24,NA,59,80,195,0.41,99,148,0.669,85,38,94,259
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,24,NA,59,80,195,0.41,99,148,0.669,85,38,94,259
