Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,SYR,NBA,PF,62,NA,NA,NA,NA,0.369,NA,NA,0.606,NA,NA,NA,NA
1950-51,28,SYR,NBA,PF,66,NA,NA,NA,NA,0.415,NA,NA,0.731,NA,NA,NA,NA
1951-52,29,SYR,NBA,PF,66,NA,1356,4.4,12.6,0.349,4.3,6.4,0.674,8.7,2.4,6.2,13.1
1952-53,30,TOT,NBA,PF,71,NA,2235,3.4,10,0.336,4.2,6,0.702,8.4,3.5,4.6,10.9
1952-53,30,BLB,NBA,PF,10,NA,197,2.9,7.9,0.372,3.5,6.8,0.514,9.5,3.3,6,9.3
1952-53,30,MLH,NBA,PF,61,NA,2038,3.4,10.2,0.333,4.3,5.9,0.723,8.3,3.5,4.5,11.1
1953-54,31,MLH,NBA,PF,69,NA,2170,3.3,8.3,0.393,2.9,4.5,0.645,8.7,2.6,4.2,9.5
1954-55,32,MLH,NBA,PF,9,NA,102,1.1,6.7,0.158,3.5,8.1,0.435,6,4.6,5.3,5.6
Career,NA,,NBA,,343,NA,5863,3.5,9.9,0.372,3.8,5.6,0.673,8.5,2.9,4.9,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,194,NA,1356,4.4,12.6,0.382,4.3,6.4,0.675,8.7,2.4,6.2,13.1
3 seasons,NA,MLH,NBA,,139,NA,4310,3.3,9.2,0.358,3.6,5.3,0.679,8.4,3.1,4.4,10.1
1 season,NA,BLB,NBA,,10,NA,197,2.9,7.9,0.372,3.5,6.8,0.514,9.5,3.3,6,9.3
