Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,27,SYR,NBA,PF,62,NA,NA,0.452,0.793,NA,NA,NA,NA,NA,3.4,2.6,6,NA
1950-51,28,SYR,NBA,PF,66,NA,NA,0.512,0.69,NA,NA,NA,NA,NA,7.1,2.2,9.3,NA
1951-52,29,SYR,NBA,PF,66,1356,13.4,0.425,0.512,NA,NA,NA,NA,NA,0.8,1.9,2.8,0.098
1952-53,30,TOT,NBA,PF,71,2235,16.1,0.433,0.603,NA,NA,NA,NA,NA,1.7,3.8,5.4,0.117
1952-53,30,BLB,NBA,PF,10,197,12.8,0.43,0.86,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.04
1952-53,30,MLH,NBA,PF,61,2038,16.4,0.433,0.583,NA,NA,NA,NA,NA,1.6,3.7,5.3,0.124
1953-54,31,MLH,NBA,PF,69,2170,15.3,0.459,0.545,NA,NA,NA,NA,NA,2.8,2.4,5.2,0.116
1954-55,32,MLH,NBA,PF,9,102,4.1,0.275,1.211,NA,NA,NA,NA,NA,-0.3,0.1,-0.1,-0.065
Career,NA,,NBA,,343,5863,15,0.457,0.632,NA,NA,NA,NA,NA,15.6,13.1,28.6,0.109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SYR,NBA,,194,1356,13.4,0.469,0.665,NA,NA,NA,NA,NA,11.3,6.7,18.1,0.098
3 seasons,NA,MLH,NBA,,139,4310,15.6,0.441,0.577,NA,NA,NA,NA,NA,4.1,6.3,10.4,0.116
1 season,NA,BLB,NBA,,10,197,12.8,0.43,0.86,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.04
