Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1981-82,23,DAL,NBA,C,63,27,1085,6.2,13.3,0.461,0,0,NA,6.2,13.3,0.461,2.8,4.8,0.583,4.1,9.1,13.2,2.7,0.8,3.7,2.5,8.5,15.1,NA,102,107
1982-83,24,DAL,NBA,C,81,12,1515,5.4,10.9,0.49,0,0,1,5.3,10.9,0.489,2.4,4.3,0.55,4.8,7.6,12.5,3.5,0.7,3.4,2,8.8,13.1,NA,111,107
1983-84,25,DAL,NBA,C,82,46,2284,5.8,11.1,0.52,0,0.1,0.25,5.8,11,0.522,2.1,3.4,0.623,3.9,7,10.9,3.7,0.9,3.1,2.1,6,13.7,NA,113,108
1984-85,26,DAL,NBA,C,82,40,2010,4.7,10.5,0.452,0,0.1,0,4.7,10.3,0.458,2.6,3.4,0.771,3.3,6.6,9.9,4.4,0.7,3,2.3,6.3,12.1,NA,107,108
1985-86,27,TOT,NBA,PF,80,66,2226,7.4,14.6,0.506,0,0.1,0,7.4,14.5,0.508,4.1,5.5,0.74,3.2,6.3,9.5,1.3,0.7,2.2,2.5,5.6,18.8,NA,109,112
1985-86,27,DAL,NBA,PF,13,4,280,6.2,12.1,0.514,0,0.2,0,6.2,11.9,0.521,2.9,4.9,0.586,3.9,6.2,10.1,2.3,0.5,2,2.2,6.4,15.3,NA,109,112
1985-86,27,LAC,NBA,PF,67,62,1946,7.5,14.9,0.505,0,0,0,7.5,14.9,0.506,4.3,5.6,0.76,3.1,6.3,9.4,1.2,0.7,2.2,2.6,5.5,19.3,NA,108,112
1986-87,28,TOT,NBA,PF,66,11,1088,6.7,14.2,0.47,0,0.2,0,6.7,14.1,0.475,3.5,5.2,0.675,3.5,4.6,8.1,1.1,0.9,2.3,2.7,6.7,16.9,NA,100,112
1986-87,28,LAC,NBA,PF,38,6,811,6.9,14.5,0.472,0,0.2,0,6.9,14.4,0.478,3.3,5.1,0.648,3.3,4.3,7.7,1,0.9,2.4,2.7,6.8,17,NA,99,113
1986-87,28,DET,NBA,PF,28,5,277,6.2,13.4,0.462,0,0.2,0,6.2,13.2,0.468,4.1,5.5,0.75,3.8,5.5,9.3,1.2,0.7,2.2,2.7,6.5,16.5,NA,105,107
1987-88,29,SAS,NBA,C,72,7,919,6.4,12.9,0.498,0,0.1,0,6.4,12.8,0.5,3,4.2,0.723,3.1,4.6,7.7,2.7,1.1,2.8,2.5,7.1,15.8,NA,107,113
1989-90,31,PHI,NBA,C,38,1,314,6,14.4,0.418,0,0.2,0,6,14.3,0.422,2.2,4.8,0.467,3.5,6.2,9.7,1,0.6,2.9,1.9,7.1,14.3,NA,94,109
Career,NA,,NBA,,564,210,11441,6,12.4,0.487,0,0.1,0.1,6,12.3,0.489,2.9,4.3,0.668,3.7,6.6,10.3,2.8,0.8,2.9,2.3,6.8,15,NA,107,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DAL,NBA,,321,129,7174,5.5,11.3,0.485,0,0.1,0.167,5.5,11.2,0.488,2.5,3.9,0.632,4,7.3,11.3,3.7,0.8,3.2,2.2,7.1,13.4,NA,109,108
2 seasons,NA,LAC,NBA,,105,68,2757,7.3,14.8,0.495,0,0.1,0,7.3,14.7,0.498,4,5.4,0.729,3.2,5.7,8.9,1.1,0.8,2.3,2.6,5.9,18.7,NA,106,113
1 season,NA,SAS,NBA,,72,7,919,6.4,12.9,0.498,0,0.1,0,6.4,12.8,0.5,3,4.2,0.723,3.1,4.6,7.7,2.7,1.1,2.8,2.5,7.1,15.8,NA,107,113
1 season,NA,PHI,NBA,,38,1,314,6,14.4,0.418,0,0.2,0,6,14.3,0.422,2.2,4.8,0.467,3.5,6.2,9.7,1,0.6,2.9,1.9,7.1,14.3,NA,94,109
1 season,NA,DET,NBA,,28,5,277,6.2,13.4,0.462,0,0.2,0,6.2,13.2,0.468,4.1,5.5,0.75,3.8,5.5,9.3,1.2,0.7,2.2,2.7,6.5,16.5,NA,105,107
