Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,28,WSC,BAA,SF,6,NA,NA,18,85,0.212,22,34,0.647,NA,3,17,58
1948-49,30,WSC,BAA,SF,10,NA,NA,45,127,0.354,38,52,0.731,NA,9,36,128
1949-50,31,WSC,NBA,SF,2,NA,NA,6,22,0.273,4,5,0.8,NA,3,11,16
1950-51,32,BOS,NBA,SF,2,NA,NA,11,25,0.44,4,5,0.8,10,8,9,26
1951-52,33,BOS,NBA,SF,3,NA,20,2,9,0.222,0,0,NA,6,2,9,4
Career,NA,,TOT,,23,NA,20,82,268,0.306,68,96,0.708,16,25,82,232
,NA,,BAA,,16,NA,NA,63,212,0.297,60,86,0.698,NA,12,53,186
,NA,,NBA,,7,NA,20,19,56,0.339,8,10,0.8,16,13,29,46
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,WSC,BAA,,18,NA,NA,69,234,0.295,64,91,0.703,NA,15,64,202
2 seasons,NA,BOS,NBA,,5,NA,20,13,34,0.382,4,5,0.8,16,10,18,30
