,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,TOT,NBA,PG,81,1269,100%,,,,,+3.2,-2.0,56,18,58,7,33,12,594,10,28
2009-10,22,UTA,NBA,PG,26,363,100%,,,,,+1.6,-4.4,17,5,16,4,14,4,173,4,15
2009-10,22,OKC,NBA,PG,55,906,100%,,,,,+3.9,-0.4,39,13,42,3,19,8,421,6,13
2010-11,23,OKC,NBA,PG,82,1200,100%,,,,,+10.2,+8.5,42,24,45,5,26,4,552,4,10
2011-12,24,OKC,NBA,PG,9,137,100%,,,,,+8.6,+1.9,7,2,9,0,2,0,53,0,0
2012-13,25,TOT,NBA,PG-SG,64,963,63%,37%,,,,-3.0,-7.0,54,18,20,1,20,0,415,5,12
2012-13,25,OKC,NBA,PG,37,391,100%,,,,,+3.2,-7.2,18,9,3,0,8,0,168,3,4
2012-13,25,POR,NBA,SG,27,572,37%,63%,,,,-7.3,-4.4,36,9,17,1,12,0,247,2,8
2013-14,26,TOT,NBA,PG,31,327,100%,,,,,-25.2,-21.2,19,8,7,1,6,0,124,1,3
2013-14,26,WAS,NBA,PG,23,215,100%,,,,,-26.7,-29.5,11,5,4,1,2,0,97,1,2
2013-14,26,PHI,NBA,PG,8,112,100%,,,,,-22.5,-12.1,8,3,3,0,4,0,27,0,1
Career,,,NBA,,267,3896,91%,9%,,,,+1.6,-1.5,178,70,139,14,87,16,1738,20,53
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,OKC,NBA,,183,2634,100%,,,,,+6.9,+2.8,106,48,99,8,55,12,1194,13,27
1 season,,POR,NBA,,27,572,37%,63%,,,,-7.3,-4.4,36,9,17,1,12,0,247,2,8
1 season,,UTA,NBA,,26,363,100%,,,,,+1.6,-4.4,17,5,16,4,14,4,173,4,15
1 season,,WAS,NBA,,23,215,100%,,,,,-26.7,-29.5,11,5,4,1,2,0,97,1,2
1 season,,PHI,NBA,,8,112,100%,,,,,-22.5,-12.1,8,3,3,0,4,0,27,0,1
