Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Ed Johnson,,5.1,2.4,1
Lee Knorek,91.4,5.1,2.5,1.7
Mike Sojourner,90.4,4.7,2.7,0.9
Dennis Awtrey,90.2,5,3.1,1
Felton Spencer,89.4,5.6,2,1.1
Todd MacCulloch,87.5,5.6,2.5,1.7
Matt Geiger,86.1,4.5,2.7,1.2
Oliver Miller,85.5,5.3,3.1,1.6
Greg Ostertag,85.4,5.9,2.2,1.4
DeAndre Jordan,85.3,5.2,1.5,1.3
JaVale McGee,85.3,5.3,2.1,2
