Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,25,NYA,ABA,C,7,NA,216,32,69,0.464,0,0,NA,32,69,0.464,0.464,30,52,0.577,NA,NA,67,5,NA,NA,94
Career,NA,,ABA,,7,NA,216,32,69,0.464,0,0,NA,32,69,0.464,0.464,30,52,0.577,NA,NA,67,5,NA,NA,94
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYA,ABA,,7,NA,216,32,69,0.464,0,0,NA,32,69,0.464,0.464,30,52,0.577,NA,NA,67,5,NA,NA,94
