Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,STB,BAA,NA,59,NA,NA,107,381,0.281,73,115,0.635,NA,14,136,287
Career,NA,,BAA,NA,59,NA,NA,107,381,0.281,73,115,0.635,NA,14,136,287
