,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,18,SYRACUSE,40,572,54,117,6,15,41,73,46,118,18,17,18,26,54,155,.462,.400,.562,14.3,3.9,3.0,0.5
2013-14,19,SYRACUSE,32,1005,133,268,0,5,120,178,78,217,44,26,18,37,75,386,.496,.000,.674,31.4,12.1,6.8,1.4
Career,,,72,1577,187,385,6,20,161,251,124,335,62,43,36,63,129,541,.486,.300,.641,21.9,7.5,4.7,0.9
