,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,ORL,NBA,C,77,1398,,,,,100%,+3.1,+3.2,29,12,150,13,21,0,151,5,26
2001-02,24,CLE,NBA,C,42,705,,,,44%,56%,-9.1,-6.5,16,10,55,8,20,0,52,2,16
2002-03,25,NYK,NBA,C,75,1041,,,,11%,89%,-5.2,-4.7,21,15,108,8,16,0,107,1,14
2003-04,26,TOT,NBA,C,72,1029,,,,4%,96%,-5.8,-6.3,26,13,96,5,23,0,97,2,17
2003-04,26,NYK,NBA,C,46,685,,,,4%,96%,-1.4,+0.2,18,11,53,5,17,0,67,2,11
2003-04,26,DEN,NBA,C,26,344,,,,6%,94%,-14.3,-16.7,8,2,43,0,6,0,30,0,6
2004-05,27,MIA,NBA,C,80,1175,,,,14%,86%,+2.5,-6.7,14,8,84,11,17,0,103,3,19
2005-06,28,MIA,NBA,C,31,371,,,,4%,97%,-13.1,-19.2,3,4,29,2,11,8,16,0,7
2006-07,29,MIA,NBA,C,56,698,,,,13%,88%,-5.2,-5.5,8,9,51,8,13,7,53,3,11
2007-08,30,MIN,NBA,C,24,257,,,,61%,39%,-7.4,+0.1,8,2,29,0,1,2,15,0,3
Career,,,NBA,,457,6674,,,,13%,87%,-3.1,-4.5,125,73,602,55,122,17,594,16,113
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,167,2244,,,,12%,88%,-2.5,-8.4,25,21,164,21,41,15,172,6,37
2 seasons,,NYK,NBA,,121,1726,,,,8%,92%,-3.7,-2.7,39,26,161,13,33,0,174,3,25
1 season,,ORL,NBA,,77,1398,,,,,100%,+3.1,+3.2,29,12,150,13,21,0,151,5,26
1 season,,CLE,NBA,,42,705,,,,44%,56%,-9.1,-6.5,16,10,55,8,20,0,52,2,16
1 season,,DEN,NBA,,26,344,,,,6%,94%,-14.3,-16.7,8,2,43,0,6,0,30,0,6
1 season,,MIN,NBA,,24,257,,,,61%,39%,-7.4,+0.1,8,2,29,0,1,2,15,0,3
