,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1998-99,21,ORL,NBA,31:55,11,19,0,0,11,19,6,9,6,7,8,4,3,3,3,6,25,17.9
1999-00,22,ORL,NBA,36:49,11,21,1,1,11,21,6,7,5,8,13,5,2,3,3,6,23,18.4
2000-01,23,ORL,NBA,35:29,8,19,0,1,8,19,4,5,5,9,11,3,3,4,3,6,17,16.1
2001-02,24,CLE,NBA,33:16,7,15,0,0,7,15,7,8,4,9,11,2,2,2,4,6,17,15.4
2002-03,25,NYK,NBA,33:16,8,14,0,0,8,14,4,4,5,7,9,4,2,2,3,6,16,14.8
2003-04,26,TOT,NBA,31:53,7,12,0,0,7,12,4,4,4,7,10,3,3,4,3,6,18,17.5
2003-04,26,NYK,NBA,31:53,7,12,0,0,7,12,4,4,4,7,10,3,3,4,3,6,18,17.5
2003-04,26,DEN,NBA,23:28,5,8,0,0,5,8,3,4,3,5,7,3,1,2,2,5,10,7.5
2004-05,27,MIA,NBA,38:03,8,16,0,1,8,16,4,4,3,7,9,4,2,2,3,5,16,17.0
2005-06,28,MIA,NBA,27:47,5,8,0,0,5,8,4,4,3,6,8,1,2,2,2,4,14,12.9
2006-07,29,MIA,NBA,31:44,5,8,0,1,5,8,4,4,4,8,11,4,5,2,2,5,11,18.6
2007-08,30,MIN,NBA,25:01,5,8,0,0,5,8,1,2,3,5,5,1,2,2,2,5,10,7.6
Career,,,,38:03,11,21,1,1,11,21,7,9,6,9,13,5,5,4,4,6,25,18.6
3 Seasons,,ORL,NBA,36:49,11,21,1,1,11,21,6,9,6,9,13,5,3,4,3,6,25,18.4
3 Seasons,,MIA,NBA,38:03,8,16,0,1,8,16,4,4,4,8,11,4,5,2,3,5,16,18.6
2 Seasons,,NYK,NBA,33:16,8,14,0,0,8,14,4,4,5,7,10,4,3,4,3,6,18,17.5
1 Season,,CLE,NBA,33:16,7,15,0,0,7,15,7,8,4,9,11,2,2,2,4,6,17,15.4
1 Season,,DEN,NBA,23:28,5,8,0,0,5,8,3,4,3,5,7,3,1,2,2,5,10,7.5
1 Season,,MIN,NBA,25:01,5,8,0,0,5,8,1,2,3,5,5,1,2,2,2,5,10,7.6
