,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,ORL,NBA,C,4,45,,,,,100%,-2.5,+7.2,2,0,8,0,0,0,3,0,2
2003-04,26,DEN,NBA,C,5,49,,,,16%,84%,+3.4,+9.9,1,0,3,0,0,0,6,0,2
2004-05,27,MIA,NBA,C,9,65,,,,,100%,-3.2,-8.5,1,1,11,1,1,0,0,0,3
2005-06,28,MIA,NBA,C,8,72,,,,,100%,-3.7,-8.8,1,1,6,1,0,3,0,0,0
2006-07,29,MIA,NBA,C,1,1,,,,,100%,-200.0,-188.7,0,0,0,0,0,0,0,0,0
Career,,,NBA,,27,232,,,,3%,97%,-2.7,-2.4,5,2,28,2,1,3,9,0,7
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,18,138,,,,,100%,-4.9,-9.9,2,2,17,2,1,3,0,0,3
1 season,,DEN,NBA,,5,49,,,,16%,84%,+3.4,+9.9,1,0,3,0,0,0,6,0,2
1 season,,ORL,NBA,,4,45,,,,,100%,-2.5,+7.2,2,0,8,0,0,0,3,0,2
