,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,17,UTAH,32,547,81,179,0,1,72,97,,144,6,15,32,39,66,234,.453,.000,.742,17.1,7.3,4.5,0.2
1995-96,18,UTAH,34,819,101,218,0,1,92,116,,261,26,21,30,47,91,294,.463,.000,.793,24.1,8.6,7.7,0.8
1996-97,19,UTAH,33,876,166,309,8,18,135,174,,253,25,22,29,61,87,475,.537,.444,.776,26.5,14.4,7.7,0.8
1997-98,20,UTAH,32,,165,338,13,32,173,215,,228,17,13,33,,,516,.488,.406,.805,,16.1,7.1,0.5
Career,,,131,2242,513,1044,21,52,472,602,,886,74,71,124,147,244,1519,.491,.404,.784,22.6,11.6,6.8,0.6
