Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,21,ORL,NBA,C,4,0,43,5,18,0.278,0,1,0,5,17,0.294,0.278,7,9,0.778,5,7,12,0,0,1,3,6,17
2000-01,23,ORL,NBA,C,4,0,45,6,16,0.375,0,0,NA,6,16,0.375,0.375,0,0,NA,4,10,14,1,3,0,2,10,12
2003-04,26,DEN,NBA,C,5,0,49,5,10,0.5,0,0,NA,5,10,0.5,0.5,0,0,NA,2,5,7,3,0,0,1,8,10
2004-05,27,MIA,NBA,C,9,0,65,7,16,0.438,0,0,NA,7,16,0.438,0.438,2,2,1,2,12,14,0,1,1,3,13,16
2005-06,28,MIA,NBA,C,8,0,72,7,13,0.538,0,0,NA,7,13,0.538,0.538,2,2,1,6,16,22,0,1,0,3,12,16
2006-07,29,MIA,NBA,C,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,31,0,275,30,73,0.411,0,1,0,30,72,0.417,0.411,11,13,0.846,19,50,69,4,5,2,12,49,71
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIA,NBA,,18,0,138,14,29,0.483,0,0,NA,14,29,0.483,0.483,4,4,1,8,28,36,0,2,1,6,25,32
2 seasons,NA,ORL,NBA,,8,0,88,11,34,0.324,0,1,0,11,33,0.333,0.324,7,9,0.778,9,17,26,1,3,1,5,16,29
1 season,NA,DEN,NBA,,5,0,49,5,10,0.5,0,0,NA,5,10,0.5,0.5,0,0,NA,2,5,7,3,0,0,1,8,10
