Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,ROC,BAA,C,4,NA,NA,5.5,13.3,0.415,5.5,8.3,0.667,NA,2.5,4,16.5
1949-50,25,ROC,NBA,C,2,NA,NA,3.5,9.5,0.368,4.5,7.5,0.6,NA,2,3.5,11.5
1950-51,26,ROC,NBA,C,14,NA,NA,6.6,17.1,0.389,6.2,9.6,0.644,14,2.4,4.2,19.5
1951-52,27,ROC,NBA,C,6,NA,38.2,5.5,13.5,0.407,4.7,6.7,0.7,12.5,1.5,4,15.7
1952-53,28,ROC,NBA,C,3,NA,36.3,3.7,12.7,0.289,5.7,8,0.708,11.7,0.7,5.3,13
1953-54,29,ROC,NBA,C,6,NA,33.3,4.7,11.2,0.418,5.5,7.3,0.75,9,0.7,4.2,14.8
1954-55,30,ROC,NBA,C,3,NA,25.7,5.7,12.7,0.447,4.7,6.3,0.737,12.3,1.7,4.3,16
1955-56,31,BOS,NBA,C,3,NA,29.3,4,11.3,0.353,4.3,6,0.722,14.7,0.7,5,12.3
1956-57,32,BOS,NBA,C,10,NA,15.2,2.8,6.3,0.444,1.9,2.9,0.655,5.8,0.8,4.8,7.5
1957-58,33,BOS,NBA,C,10,NA,16.8,1.2,5.2,0.231,2.2,3.3,0.667,6.2,0.9,3.2,4.6
Career,NA,,TOT,,61,NA,25,4.3,11.2,0.385,4.3,6.4,0.677,10.2,1.4,4.2,13
,NA,,NBA,,57,NA,25,4.2,11.1,0.382,4.2,6.3,0.678,10.2,1.3,4.2,12.7
,NA,,BAA,,4,NA,NA,5.5,13.3,0.415,5.5,8.3,0.667,NA,2.5,4,16.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ROC,BAA,,38,NA,34.2,5.6,14.1,0.394,5.5,8.2,0.677,12.4,1.8,4.2,16.6
3 seasons,NA,BOS,NBA,,23,NA,17.7,2.3,6.5,0.349,2.3,3.5,0.675,7.1,0.8,4.1,6.9
