Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,ROC,BAA,C,60,NA,NA,NA,NA,0.423,NA,NA,0.66,NA,NA,NA,NA
1949-50,25,ROC,NBA,C,62,NA,NA,NA,NA,0.344,NA,NA,0.664,NA,NA,NA,NA
1950-51,26,ROC,NBA,C,66,NA,NA,NA,NA,0.401,NA,NA,0.734,NA,NA,NA,NA
1951-52,27,ROC,NBA,C,66,NA,2396,5.5,13.9,0.394,4.5,6.5,0.701,12.6,2.3,3.9,15.5
1952-53,28,ROC,NBA,C,68,NA,2288,4.6,12.6,0.368,4.6,6.8,0.685,11.7,2.1,4.3,13.9
1953-54,29,ROC,NBA,C,72,NA,2385,4.8,13.2,0.368,4.6,6.5,0.714,11,1.8,4.3,14.3
1954-55,30,ROC,NBA,C,69,NA,1970,4.7,12.8,0.371,5.1,6.9,0.744,12.8,2,4.6,14.6
1955-56,31,BOS,NBA,C,68,NA,1597,4.3,11.1,0.383,3.8,5.4,0.708,12.5,2,6.8,12.4
1956-57,32,BOS,NBA,C,43,NA,935,4.6,11.8,0.388,4.1,6,0.679,11,2,6.3,13.2
1957-58,33,BOS,NBA,C,63,NA,1119,4.3,12.8,0.338,3.7,5.4,0.683,11.6,1.6,6.3,12.3
Career,NA,,TOT,,637,NA,12690,4.8,12.8,0.381,4.5,6.3,0.699,12,2,4.9,14
,NA,,NBA,,577,NA,12690,4.8,12.8,0.375,4.5,6.3,0.705,12,2,4.9,14
,NA,,BAA,,60,NA,NA,NA,NA,0.423,NA,NA,0.66,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ROC,BAA,,463,NA,9039,4.9,13.1,0.384,4.7,6.6,0.7,12,2.1,4.3,14.6
3 seasons,NA,BOS,NBA,,174,NA,3651,4.4,11.8,0.369,3.8,5.6,0.693,11.8,1.9,6.5,12.6
