Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1977-78,29,ATL,NBA,PG,77,1935,14.8,0.496,NA,0.394,1.3,5.6,3.4,22.5,2.6,0.2,14.5,21.4,NA,1.9,1.8,3.7,0.092,NA,0,-0.2,-0.1,0.9
1978-79,30,ATL,NBA,PG,54,879,9.1,0.436,NA,0.298,2.2,5.3,3.7,20.7,2.2,0.2,19.5,18.2,NA,-0.5,0.7,0.1,0.008,NA,-2.4,-0.8,-3.2,-0.3
1979-80,31,ATL,NBA,PG,81,1794,11.5,0.5,0.029,0.367,1.6,5.4,3.5,20,2,0.1,16.2,18.2,NA,1,1.8,2.8,0.075,NA,-1.4,0,-1.4,0.3
1980-81,32,ATL,NBA,PG,66,1708,13,0.54,0.043,0.441,1.7,5,3.4,23.8,1.7,0.1,18.8,17.3,NA,1.8,0.7,2.5,0.07,NA,0.1,-1.2,-1.2,0.4
1981-82,33,TOT,NBA,PG,55,1392,13.3,0.524,0.058,0.319,1.1,5.9,3.4,19.2,1.5,0.3,12.6,19.5,NA,1.6,0.4,2.1,0.072,NA,-0.2,-1.1,-1.3,0.2
1981-82,33,ATL,NBA,PG,27,552,13.6,0.485,0.038,0.348,1.2,6.6,3.9,20.7,2.1,0.2,11,21.4,NA,0.4,0.6,1,0.089,NA,-0.8,0.3,-0.5,0.2
1981-82,33,SDC,NBA,PG,28,840,13.1,0.552,0.073,0.299,1,5.4,3.1,18.1,1.2,0.3,13.8,18.3,NA,1.2,-0.2,1.1,0.061,NA,0.2,-2.1,-1.8,0
1982-83,34,MIL,NBA,PG,66,922,14.5,0.504,0.083,0.203,1.8,7.4,4.7,19.8,1.4,0,9.7,20.3,NA,1.3,0.9,2.2,0.113,NA,0.3,-0.5,-0.2,0.4
1983-84,35,TOT,NBA,PG,15,215,10.8,0.449,0.115,0.308,2.7,7.9,5.3,23.8,1.9,0,14.5,13.7,NA,0.1,0.2,0.3,0.068,NA,-2.2,0.2,-2.1,0.1
1983-84,35,MIL,NBA,PG,6,107,10.6,0.431,0.2,0.367,2.2,7.2,4.8,20.9,2.3,0,10.3,15.3,NA,0,0.1,0.2,0.077,NA,-2.4,0.5,-2,0
1983-84,35,ATL,NBA,PG,9,108,11,0.475,0,0.227,3.1,8.6,5.8,26.6,1.4,0,19.9,12.1,NA,0,0.1,0.1,0.058,NA,-2,-0.1,-2.1,0
1984-85,36,ATL,NBA,PG,4,115,6.9,0.458,0.118,0.353,1.9,11.3,6.7,23.7,1.3,0,35.9,11,NA,-0.1,0.1,0,-0.012,NA,-3.3,1,-2.3,0
Career,NA,,NBA,,418,8960,12.8,0.503,0.035,0.35,1.6,5.8,3.7,21.3,2,0.1,15.4,19,NA,7.1,6.6,13.7,0.073,NA,-0.6,-0.6,-1.2,2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,ATL,NBA,,318,7091,12.5,0.498,0.02,0.379,1.6,5.6,3.6,21.9,2.1,0.1,16.4,18.9,NA,4.6,5.7,10.3,0.07,NA,-0.8,-0.4,-1.2,1.5
2 seasons,NA,MIL,NBA,,72,1029,14.1,0.499,0.091,0.215,1.8,7.4,4.7,19.9,1.5,0,9.8,19.8,NA,1.3,1.1,2.4,0.11,NA,0,-0.4,-0.4,0.4
1 season,NA,SDC,NBA,,28,840,13.1,0.552,0.073,0.299,1,5.4,3.1,18.1,1.2,0.3,13.8,18.3,NA,1.2,-0.2,1.1,0.061,NA,0.2,-2.1,-1.8,0
