,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,32,POR,NBA,SG,2,28,,40%,60%,,,-7.6,+10.8,0,1,2,0,1,0,9,1,1
2001-02,33,CHH,NBA,SG,9,152,,64%,36%,,,+2.4,+3.5,2,3,7,3,7,0,30,1,4
2002-03,34,NOH,NBA,SG,4,69,,64%,36%,,,-1.5,0.0,1,0,2,2,1,0,7,0,0
2003-04,35,NOH,NBA,SF,7,168,,,98%,3%,,-4.4,-1.8,6,4,6,1,4,0,15,0,2
Career,,,NBA,,22,417,,37%,62%,1%,,-1.6,+1.3,9,8,17,6,13,0,61,2,7
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NOH,NBA,,11,237,,19%,80%,2%,,-3.5,-1.3,7,4,8,3,5,0,22,0,2
1 season,,CHH,NBA,,9,152,,64%,36%,,,+2.4,+3.5,2,3,7,3,7,0,30,1,4
1 season,,POR,NBA,,2,28,,40%,60%,,,-7.6,+10.8,0,1,2,0,1,0,9,1,1
