,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1989-90,20,WICHITAST,29,677,126,281,6,22,40,64,,144,65,36,11,64,70,298,.448,.273,.625,23.3,10.3,5.0,2.2
1990-91,21,BUTLERCOCC,29,,241,479,,,105,125,,148,80,,,,,586,.503,,.840,,20.2,5.1,2.8
1991-92,22,KANSASST,30,836,112,287,7,24,50,77,,128,86,7,7,67,63,281,.390,.292,.649,27.9,9.4,4.3,2.9
1993-94,24,NWOKSTATE,31,,238,498,60,166,136,173,,177,152,,,,,672,.478,.361,.786,,21.7,5.7,4.9
Career,,,119,1513,717,1545,73,212,331,439,,597,383,43,18,131,133,1837,.464,.344,.754,25.6,15.4,5.0,3.2
