Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1970-71,22,DNR,ABA,SG,39,NA,6.7,1.3,3.4,0.394,0.2,0.8,0.242,1.1,2.5,0.444,0.424,0.6,1.1,0.537,0.6,0.7,1.2,0.7,NA,0.8,1.1,3.4
1971-72,23,DNR,ABA,SG,9,NA,4,0.6,2.6,0.217,0,0.2,0,0.6,2.3,0.238,0.217,0.4,0.8,0.571,0.3,0.1,0.4,0.7,NA,0.3,1,1.6
Career,NA,,ABA,,48,NA,6.2,1.2,3.2,0.368,0.2,0.7,0.229,1,2.5,0.408,0.394,0.5,1,0.542,0.5,0.6,1.1,0.7,NA,0.7,1.1,3.1
