Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1953-54,23,ROC,NBA,SF,6,23,10.9,0.481,0.429,NA,NA,NA,0,NA,0,0,0,0.068
Career,NA,,NBA,,6,23,10.9,0.481,0.429,NA,NA,NA,0,NA,0,0,0,0.068
