,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,22,OKC,NBA,SG,56,1166,.459,14.0,.622,.350,.081,.045,.146,.378,.529,.605,.550,.091,.472,.344,.543,.033,8,.844,.398,.378,3,0
2009-10,23,OKC,NBA,SG,12,144,.364,19.8,.424,.091,.030,.030,.273,.576,.357,1.000,.000,.000,.222,.368,.600,.000,0,.857,.368,.143,0,0
2010-11,24,UTA,NBA,SG,5,69,.360,14.8,.720,.160,.120,.160,.280,.280,.333,.250,.333,.500,.286,.429,.500,.000,0,1.000,.286,.500,0,0
Career,,,NBA,,73,1379,.441,14.7,.609,.306,.079,.053,.171,.391,.497,.602,.500,.188,.404,.353,.543,.026,8,.857,.387,.348,3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,OKC,NBA,,68,1310,.448,14.7,.599,.319,.075,.043,.161,.401,.515,.618,.524,.083,.422,.348,.547,.029,8,.846,.393,.341,3,0
1 season,,UTA,NBA,,5,69,.360,14.8,.720,.160,.120,.160,.280,.280,.333,.250,.333,.500,.286,.429,.500,.000,0,1.000,.286,.500,0,0
