,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1955-56,23,TOT,NBA,,5,,4,,,,,10
1955-56,23,FTW,NBA,,5,,4,,,,,10
1955-56,23,MNL,NBA,,1,,2,2,,,2,3
Career,,,,,5,,4,,,,,10
1 Season,,MNL,NBA,,1,,2,2,,,2,3
1 Season,,FTW,NBA,,5,,4,,,,,10
