Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1985-86,23,DAL,NBA,SF,10,0,120,5.4,11.6,0.464,0,0.4,0,5.4,11.2,0.481,4.5,7,0.647,2.9,6.6,9.5,5.8,0.8,0.4,4.1,9.9,15.3,NA,101,116
1986-87,24,DAL,NBA,SF,4,0,97,6.3,17,0.371,0,1.5,0,6.3,15.5,0.406,2.4,5.3,0.455,1.9,3.9,5.8,2.9,1.5,1,2.9,6.3,15.1,NA,84,119
1987-88,25,DAL,NBA,SF,15,0,274,7.4,16,0.465,0.2,0.6,0.333,7.3,15.5,0.47,6.7,9.5,0.706,4.7,5.6,10.2,4.5,1.5,1.3,3.9,5.4,21.8,NA,110,115
1989-90,27,IND,NBA,PF,3,3,125,10,20.4,0.489,0,1.3,0,10,19.1,0.523,6.5,6.9,0.938,2.2,7.4,9.5,2.2,0.9,0.4,4.3,5.6,26.4,NA,105,116
1990-91,28,IND,NBA,PF,5,0,179,7.1,15,0.474,0,1.1,0,7.1,14,0.509,6.6,7.9,0.833,2.6,6.9,9.5,2.9,0.5,0,2.9,4.5,20.8,NA,112,119
1991-92,29,IND,NBA,PF,3,0,120,7.7,20.1,0.383,0.9,1.7,0.5,6.8,18.4,0.372,10.7,12,0.893,5.1,11.5,16.6,3,0.9,0.4,3,4.3,26.9,NA,111,116
1992-93,30,IND,NBA,PF,4,4,165,8.1,17.4,0.463,0,0.6,0,8.1,16.7,0.481,9,11.6,0.778,1,6.4,7.4,9.3,0.3,0.6,5.5,4.5,25.1,NA,105,112
1993-94,31,SEA,NBA,SF,5,5,174,8.1,15.6,0.52,0.6,1.9,0.333,7.5,13.7,0.545,12.2,14,0.867,2.5,5.9,8.4,3.1,0.3,0.9,2.5,6.5,29,NA,133,106
1994-95,32,SEA,NBA,SF,4,4,153,8.3,20.5,0.404,3.6,6.5,0.556,4.7,14,0.333,6.8,8.6,0.792,0.7,6.1,6.8,4.3,1.1,0.7,4,4.3,26.9,NA,109,110
1995-96,33,SEA,NBA,SF,21,21,789,8.5,17.9,0.475,1.4,3.9,0.368,7,13.9,0.505,4.8,6.3,0.75,1.3,5.9,7.2,4.6,1,0.3,4.6,4.3,23.2,NA,102,107
1996-97,34,SEA,NBA,SF,12,12,459,7.7,16.3,0.472,1.8,3.3,0.552,5.8,13,0.451,6.1,7.5,0.815,2.3,5.6,7.9,4.7,1.5,0.1,2.1,4.6,23.3,NA,125,111
1997-98,35,SEA,NBA,SF,10,10,375,9.6,18.7,0.512,0.3,2.1,0.143,9.3,16.6,0.559,4.6,5.7,0.816,2.7,8.8,11.5,5.8,1,0.1,3.3,3.1,24.1,NA,115,115
1999-00,37,POR,NBA,SF,15,0,276,4.5,11.3,0.393,0.2,1.2,0.167,4.3,10.1,0.42,7.9,9.5,0.83,2,8.7,10.7,6.1,0.8,0,3,5.9,17,NA,111,104
2000-01,38,POR,NBA,SF,3,0,32,6.6,9.8,0.667,3.3,4.9,0.667,3.3,4.9,0.667,6.6,9.8,0.667,0,8.2,8.2,1.6,0,0,3.3,4.9,23,NA,128,116
Career,NA,,NBA,,114,59,3338,7.8,16.7,0.465,0.9,2.4,0.373,6.9,14.3,0.481,6.4,8.1,0.789,2.3,6.7,9,4.7,1,0.4,3.6,4.9,22.8,NA,110,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,SEA,NBA,,52,52,1950,8.4,17.6,0.479,1.4,3.5,0.411,7,14.2,0.495,5.9,7.4,0.799,1.9,6.4,8.3,4.7,1.1,0.3,3.5,4.4,24.2,NA,112,110
3 seasons,NA,DAL,NBA,,29,0,491,6.7,15.1,0.443,0.1,0.7,0.143,6.6,14.4,0.458,5.3,8,0.658,3.7,5.5,9.1,4.5,1.3,1,3.8,6.7,18.8,NA,103,116
2 seasons,NA,POR,NBA,,18,0,308,4.7,11.2,0.419,0.5,1.6,0.333,4.1,9.6,0.434,7.8,9.6,0.811,1.8,8.7,10.5,5.6,0.7,0,3.1,5.8,17.7,NA,113,105
4 seasons,NA,IND,NBA,,15,7,589,8.1,17.8,0.454,0.2,1.1,0.154,7.9,16.6,0.474,8.1,9.5,0.845,2.6,7.8,10.4,4.5,0.6,0.3,3.9,4.7,24.3,NA,108,116
