,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1995-96,19,KANSAS,34,303,40,82,19,42,47,61,,43,32,16,1,11,32,146,.488,.452,.770,8.9,4.3,1.3,0.9
1996-97,20,KANSAS,36,654,50,120,24,58,37,46,,54,99,16,7,46,63,161,.417,.414,.804,18.2,4.5,1.5,2.8
1997-98,21,KANSAS,39,,104,229,50,116,66,90,,109,248,55,12,,,324,.454,.431,.733,,8.3,2.8,6.4
1998-99,22,KANSAS,33,1165,136,310,51,138,101,116,,132,106,56,13,48,77,424,.439,.370,.871,35.3,12.8,4.0,3.2
Career,,,142,2122,330,741,144,354,251,313,,338,485,143,33,105,172,1055,.445,.407,.802,20.6,7.4,2.4,3.4
