,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,23,ORL,NBA,C,8,48,,,,,100%,+17.7,+17.2,0,1,1,0,0,0,0,0,1
2008-09,24,ORL,NBA,PF,24,271,,,,9%,91%,+12.9,+13.5,1,3,24,5,5,6,8,1,4
2009-10,25,ORL,NBA,C,14,212,,,,16%,84%,+10.5,+0.5,2,0,18,1,3,2,21,1,1
2013-14,29,WAS,NBA,C,11,382,,,,,100%,+5.2,+15.1,5,6,6,2,13,1,36,1,6
2014-15,30,WAS,NBA,C,10,307,,,,,100%,+3.6,-1.5,5,5,9,5,10,4,50,4,4
2016-17,32,WAS,NBA,C,13,409,,,,13%,87%,+5.6,+17.7,4,5,16,5,8,2,55,3,3
2017-18,33,WAS,NBA,C,6,160,,,,,100%,+0.1,+6.2,3,1,8,1,4,1,13,1,8
Career,,,NBA,,86,1789,,,,6%,94%,+6.7,+10.1,20,21,82,19,43,16,183,11,27
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ORL,NBA,,46,531,,,,11%,89%,+12.3,+8.6,3,4,43,6,8,8,29,2,6
4 seasons,,WAS,NBA,,40,1258,,,,4%,96%,+4.3,+10.7,17,17,39,13,35,8,154,9,21
