Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,23,CAR,ABA,NA,1,NA,12,2,8,0.25,0,1,0,2,7,0.286,0.25,0,2,0,2,3,5,0,NA,1,2,4
Career,NA,,ABA,NA,1,NA,12,2,8,0.25,0,1,0,2,7,0.286,0.25,0,2,0,2,3,5,0,NA,1,2,4
