Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1971-72,23,CAR,ABA,NA,1,NA,12,6,24,0.25,0,3,0,6,21,0.286,0,6,0,6,9,15,0,NA,3,6,12
Career,NA,,ABA,NA,1,NA,12,6,24,0.25,0,3,0,6,21,0.286,0,6,0,6,9,15,0,NA,3,6,12
