Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,23,ROC,NBA,SG,13,NA,423,50,143,0.35,49,69,0.71,67,47,36,149
1958-59,25,TOT,NBA,PG,46,NA,1109,146,415,0.352,104,160,0.65,252,113,127,396
1958-59,25,CIN,NBA,,20,NA,666,100,268,0.373,50,73,0.685,140,85,65,250
1958-59,25,STL,NBA,PG,26,NA,443,46,147,0.313,54,87,0.621,112,28,62,146
1959-60,26,STL,NBA,PG,70,NA,1354,159,427,0.372,111,175,0.634,257,133,150,429
1960-61,27,STL,NBA,SG,76,NA,1968,263,718,0.366,174,247,0.704,380,258,234,700
1961-62,28,TOT,NBA,SG,71,NA,2388,341,905,0.377,218,311,0.701,399,318,226,900
1961-62,28,STL,NBA,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961-62,28,CHP,NBA,SG,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962-63,29,CHZ,NBA,PG,73,NA,2648,322,783,0.411,209,306,0.683,335,422,274,853
1963-64,30,BAL,NBA,PG,75,NA,2064,287,691,0.415,198,290,0.683,282,215,224,772
1964-65,31,BAL,NBA,PG,70,NA,1086,152,368,0.413,101,161,0.627,169,140,134,405
1965-66,32,BOS,NBA,,10,NA,92,12,31,0.387,8,16,0.5,11,9,16,32
Career,NA,,NBA,,504,NA,13132,1732,4481,0.387,1172,1735,0.676,2152,1655,1421,4636
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"CHP,CHZ,BAL",NBA,,275,NA,5798,761,1842,0.413,508,757,0.671,786,777,632,2030
4 seasons,NA,STL,NBA,,186,NA,3765,468,1292,0.362,339,509,0.666,749,419,446,1275
2 seasons,NA,"ROC,CIN",NBA,,33,NA,1089,150,411,0.365,99,142,0.697,207,132,101,399
1 season,NA,BOS,NBA,,10,NA,92,12,31,0.387,8,16,0.5,11,9,16,32
